Year,Sex,PCL,PCL_type,FL,FL_type,TL,TLcm,TL_type,TLbin,Weight,Weight_typ,Frequency,Source,Gear,LAT,LONG,Survey,FMP,NMFS_Sub_A,NMFS_AREA
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,1,1810,measure,2070,measure,2170,217,measure,210,109.1817381,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,1,1820,measure,2070,measure,2180,218,measure,210,110.6956047,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,1,1880,measure,2120,measure,2240,224,measure,220,120.0733019,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,2,1920,measure,0,measure,2240,224,measure,220,120.0733019,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,1,1870,measure,2170,measure,2260,226,measure,220,123.312915,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2003.142,est,0, ,2290,229,est,220,128.2806884,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2003.142,est,0, ,2290,229,est,220,128.2806884,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2003.142,est,0, ,2290,229,est,220,128.2806884,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2003.142,est,0, ,2290,229,est,220,128.2806884,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2003.142,est,0, ,2290,229,est,220,128.2806884,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2003.142,est,0, ,2290,229,est,220,128.2806884,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2003.142,est,0, ,2290,229,est,220,128.2806884,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2003.142,est,0, ,2290,229,est,220,128.2806884,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,1,1970,measure,2190,measure,2320,232,measure,230,133.3800106,est,1,IPHC_LL (L. Hulbert),Longline,60.51633333,-146.483, ,GOA,PWS,649
2000,1,2000,measure,0,measure,2400,240,measure,240,147.6343703,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2135.022,est,0, ,2440,244,est,240,155.1270797,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,1,2030,measure,2350,measure,2490,249,measure,240,164.843746,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,1,2080,measure,2400,measure,2550,255,measure,250,177.0286976,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2266.902,est,0, ,2590,259,est,250,185.4764995,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2266.902,est,0, ,2590,259,est,250,185.4764995,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,1,2290,measure,0,measure,2600,260,measure,260,187.6295945,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,2300,measure,0, ,2662,266.2,est,260,201.3514099,est,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.44938,-147.48163, ,GOA,PWS,649
2000,3,2346.03,est,0, ,2680,268,est,260,205.4567359,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.5165,-147.1668333, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.5165,-147.1668333, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.5165,-147.1668333, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,2,2350,measure,2630,measure,2780,278,measure,270,229.2827914,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2539.454,est,0, ,2900,290,est,290,260.2196066,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,2539.454,est,0, ,2900,290,est,290,260.2196066,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2539.454,est,0, ,2900,290,est,290,260.2196066,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2539.454,est,0, ,2900,290,est,290,260.2196066,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,2935.094,est,0, ,3350,335,est,330,400.8387071,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,2935.094,est,0, ,3350,335,est,330,400.8387071,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,2935.094,est,0, ,3350,335,est,330,400.8387071,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,2935.094,est,0, ,3350,335,est,330,400.8387071,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,2935.094,est,0, ,3350,335,est,330,400.8387071,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2935.094,est,0, ,3350,335,est,330,400.8387071,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,2935.094,est,0, ,3350,335,est,330,400.8387071,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,3075.766,est,0, ,3510,351,est,350,460.9523778,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,3207.646,est,0, ,3660,366,est,360,522.5018173,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,3207.646,est,0, ,3660,366,est,360,522.5018173,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,3207.646,est,0, ,3660,366,est,360,522.5018173,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,3207.646,est,0, ,3660,366,est,360,522.5018173,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,3471.406,est,0, ,3960,396,est,390,661.5464919,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2009,2,0, ,0, ,1170,117,measure,110,10.6,measure,1,Dissections (2009 Hollings),Longline,56.21667,-134.8333,Fishery,GOA,EGOA,650
2009,2,1458.038,est,0, ,1670,167,measure,160,45.5,measure,1,RACE_TWL,Bottom Trawl,58.72917,-139.2037, ,GOA,EGOA,650
1996,2,1565.268837,est,1730,measure,1791.9641,179.19641,est,170,45.1,measure,1,RACE_TWL,Bottom Trawl,58.40144,-139.1967, ,GOA,EGOA,650
2018,1,89.5,measure,0, ,1200,120,measure,120,7.25748,measure,1,Dissections (C. Mason),Longline,58.1416667,-136.453333,Fishery,GOA,SEAK,659
2003,3,1061.69464,est,0, ,1219.2,121.92,measure,120,19.41949012,est,1,ABL Surveys (D. Courtney),Longline,58.278,-135.024, ,GOA,SEAK,659
2018,2,112,measure,0, ,1334,133.4,measure,130,11.11301,measure,1,Dissections (C. Mason),Longline,58.1416667,-136.453333,Fishery,GOA,SEAK,659
2003,1,1329.6748,est,0, ,1524,152.4,measure,150,37.88672724,est,1,ABL Surveys (D. Courtney),Longline,58.278,-135.024, ,GOA,SEAK,659
2003,3,1329.6748,est,0, ,1524,152.4,measure,150,37.88672724,est,1,ABL Surveys (D. Courtney),Longline,58.278,-135.024, ,GOA,SEAK,659
2003,3,1329.6748,est,0, ,1524,152.4,measure,150,37.88672724,est,1,ABL Surveys (D. Courtney),Longline,58.278,-135.024, ,GOA,SEAK,659
2003,3,1329.6748,est,0, ,1524,152.4,measure,150,37.88672724,est,1,ABL Surveys (D. Courtney),Longline,58.278,-135.024, ,GOA,SEAK,659
2003,3,1329.6748,est,0, ,1524,152.4,measure,150,37.88672724,est,1,ABL Surveys (D. Courtney),Longline,58.278,-135.024, ,GOA,SEAK,659
2004,1,1329.6748,est,0, ,1524,152.4,measure,150,37.88672724,est,1,ABL Surveys (D. Courtney),Longline,58.34,-135.03, ,GOA,SEAK,659
2004,2,1329.6748,est,0, ,1524,152.4,measure,150,37.88672724,est,1,ABL Surveys (D. Courtney),Longline,58.33,-135.03, ,GOA,SEAK,659
2005,1,1329.6748,est,0, ,1524,152.4,measure,150,37.88672724,est,1,ABL Surveys (D. Courtney),Longline,58.31,-135.02, ,GOA,SEAK,659
2005,2,1329.6748,est,0, ,1524,152.4,measure,150,37.88672724,est,1,ABL Surveys (D. Courtney),Longline,58.31,-135.02, ,GOA,SEAK,659
2005,2,1329.6748,est,0, ,1524,152.4,measure,150,37.88672724,est,1,ABL Surveys (D. Courtney),Longline,58.29,-135.03, ,GOA,SEAK,659
2003,1,1463.66488,est,0, ,1676.4,167.64,measure,160,50.4033959,est,1,ABL Surveys (D. Courtney),Longline,58.326,-135.024, ,GOA,SEAK,659
2003,1,1463.66488,est,0, ,1676.4,167.64,measure,160,50.4033959,est,1,ABL Surveys (D. Courtney),Longline,58.326,-135.024, ,GOA,SEAK,659
2003,2,1463.66488,est,0, ,1676.4,167.64,measure,160,50.4033959,est,1,ABL Surveys (D. Courtney),Longline,58.326,-135.024, ,GOA,SEAK,659
2003,2,1463.66488,est,0, ,1676.4,167.64,measure,160,50.4033959,est,1,ABL Surveys (D. Courtney),Longline,58.29,-134.98, ,GOA,SEAK,659
2005,1,1463.66488,est,0, ,1676.4,167.64,measure,160,50.4033959,est,1,ABL Surveys (D. Courtney),Longline,58.31,-135.02, ,GOA,SEAK,659
2005,2,1463.66488,est,0, ,1676.4,167.64,measure,160,50.4033959,est,1,ABL Surveys (D. Courtney),Longline,58.31,-135.02, ,GOA,SEAK,659
2005,2,1463.66488,est,0, ,1676.4,167.64,measure,160,50.4033959,est,1,ABL Surveys (D. Courtney),Longline,58.29,-135.03, ,GOA,SEAK,659
2006,2,1576.73,est,0, ,1805,180.5,measure,180,62.8925515,est,1,ABL Surveys (D. Courtney),Longline,58.31,-135.03, ,GOA,SEAK,659
2003,1,1597.65496,est,0, ,1828.8,182.88,measure,180,65.40907558,est,1,ABL Surveys (D. Courtney),Longline,58.326,-135.024, ,GOA,SEAK,659
2003,1,1597.65496,est,0, ,1828.8,182.88,measure,180,65.40907558,est,1,ABL Surveys (D. Courtney),Longline,58.278,-135.024, ,GOA,SEAK,659
2003,1,1597.65496,est,0, ,1828.8,182.88,measure,180,65.40907558,est,1,ABL Surveys (D. Courtney),Longline,58.278,-135.024, ,GOA,SEAK,659
2003,2,1597.65496,est,0, ,1828.8,182.88,measure,180,65.40907558,est,1,ABL Surveys (D. Courtney),Longline,58.326,-135.024, ,GOA,SEAK,659
